ID,Title,Price,Brand,Model,Year of Manufacture,Used,Transmission,Color Family,Mileage (in km),Body Type,Version,Description,Poster,Poster Type,Fuel Type,Location.2,Date Posted,name,retail,Post Age
CAR016184,2015 Kia Rio 1.4 EX MT,220000,Kia,Rio,2015,Yes,Manual,Silver / Grey,66280.0,Saloon / Sedan,1.4 EX,"Come and join our next AUTO AUCTION on JULY 27, 2019 10:00am onwards. Bid on over 100 vehicles from sedans, SUVs, and vans--all for live public auction! Get HUGE SAVINGS on your next vehicle with HMR AUTO AUCTION! EASY FINANCING ALSO AVAILABLE. Please send us a PM for inquiries. Inspection and viewing schedule: July 20 to 26, 2019, 9:00am to 6:00pm at HMR SUCAT (Km 21 East Service Road, South Superhighway, Sucat, Muntinlupa). Note: Final hammer price may vary on auction day.

The 2015 Kia Rio EX with an Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 220000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",HMR Auctions Services Inc,Dealer,Gasoline,Muntinlupa,43659,KiaRio,920000,19
CAR016185,2015 Kia Rio 1.4 MT,298000,Kia,Rio,2015,Yes,Manual,Silver / Grey,1.0,Saloon / Sedan,1.4,"Kia Rio 2015 Manual Used for sale. The Kia Rio runs on Gasoline and has a promo price of PHP 298000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Automobili.co SM BF Homes,Dealer,Gasoline,Paranaque,43558,KiaRio,920000,150
CAR016186,2015 Kia Rio 1.4 MT,298000,Kia,Rio,2015,Yes,Manual,Silver / Grey,51663.0,Saloon / Sedan,1.4,"The 2015 Kia Rio with Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 298000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Nisel Ken Torrecampo,Dealer,Gasoline,Philippines,43641,KiaRio,920000,37
CAR016187,2015 Kia Sportage 2.0 4x2 AT,768000,Kia,Sportage,2015,Yes,Automatic,Black,29000.0,SUV,2.0 4x2,"Kia Sportage 2015 Automatic Used for sale. The Kia Sportage runs on Gasoline and has a promo price of PHP 768000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Gasoline,Paranaque,43801,KiaSportage,1290000,170
CAR016188,2015 Kia Sportage 2.0 4x2 AT,748000,Kia,Sportage,2015,Yes,Automatic,Black,37000.0,SUV,2.0 4x2,"The 2015 Kia Sportage with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 748000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Marvin Car Exchange,Dealer,Diesel,Lemery,43614,KiaSportage,1820000,64
CAR016189,2015 Lamborghini Huracan 5.2 AT,19000000,Lamborghini,Huracan,2015,Yes,Automatic,Silver / Grey,1.0,Coupe / Sports Car,5.2,"2015 LAMBORGHINI HURACAN LP610-4 PRICE: 19M LP-640 Hurcan AWD Low Mileage PGA HIGHENDCARS.PH -- The Premium High End Cars and Bulletproof Vehicle Dealer in the Philippines (BEST PRICE BEST DEALS) Sales / Indent Order/ Trade-in / Parts / Re-sale / Financing / Bulletproof Vehicles & Armoring Email: highendcars133@gmail.com VISIT OFFICIAL WEBSITE: WWW.HIGHENDCARS.PH Like us on Facebook: www.facebook.com/highendcars Follow on Twitter: https://twitter.com/#!/highendcars133 Follow on Instagram: https://instagram.com/highendcars Watch on YouTube: http://www.youtube.com/highendcars133

The 2015 Lamborghini Huracan with an Automatic transmission is for sale in Manila. This vehicle runs on Gasoline engine and is priced at 19000000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",HighendCars.ph - Metro Manila,Dealer,Gasoline,Manila,43511,LamborghiniHuracan,22000000,167
CAR016190,2015 Lamborghini Huracan 5.2 LP610-4 AT,19000000,Lamborghini,Huracan,2015,Yes,Automatic,Black,2900.0,Coupe / Sports Car,5.2 LP610-4,"2015 LAMBORGHINI HURACAN LP610-4 PGA PRICE: 19M Local Unit PGA Mileage: 2900kms only 1st owner HIGHENDCARS.PH -- The Premium High End Cars and Bulletproof Vehicle Dealer in the Philippines (BEST PRICE BEST DEALS) Sales / Indent Order/ Trade-in / Parts / Re-sale / Financing / Bulletproof Vehicles & Armoring  Email: highendcars133@gmail.com VISIT OFFICIAL WEBSITE: WWW.HIGHENDCARS.PH Like us on Facebook: www.facebook.com/highendcars Follow on Twitter: https://twitter.com/#!/highendcars133 Follow on Instagram: https://instagram.com/highendcars Watch on YouTube: http://www.youtube.com/highendcars133

The 2015 Lamborghini Huracan LP610-4 with an Automatic transmission is for sale in Manila. This vehicle runs on Gasoline engine and is priced at 19000000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",HighendCars.ph - Metro Manila,Dealer,Gasoline,Manila,43538,LamborghiniHuracan,22000000,140
CAR016191,2015 Land Rover Defender 2.5 4x4 MT,4995000,Land Rover,Defender,2015,Yes,Manual,White,17000.0,SUV,2.5 4x4,"2015 Land Rover Defender 17TKMS Manual Transmission Diesel Engine P 4,995,000 Available for financing (Message us for computation) Open for trade-ins (Cars and/or watches) Negotiable

The 2015 Land Rover Defender with an Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 4995000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",E.M.C Prado Auto Inc. - Lorenzo Hernando,Dealer,Diesel,Quezon,43638,LandRoverDefender,6500000,40
CAR016192,2015 Land Rover Range Rover 4.8 4x4 AT,6700000,Land Rover,Range Rover,2015,Yes,Automatic,White,6000.0,SUV,4.8 4x4,"2015 RANGE ROVER VOGUE DIESEL LOCAL PRICE: 6.7M 2014 model. 2015 Acquired Local Purchased Mileage: 6tkms only SDV8 Vogue Edition Diesel 8 Speed Automatic Transmission 21 inch Alloy Wheels Panoramic Roof Vacuum Dors 13 Spaker LED lights Multi Camera System Automatic Stepboard HIGHENDCARS.PH -- The Premium High End Cars and Bulletproof Vehicle Dealer in the Philippines (BEST PRICE BEST DEALS) Sales / Indent Order/ Trade-in / Parts / Re-sale / Financing / Bulletproof Vehicles & Armoring   Email: highendcars133@gmail.com VISIT OFFICIAL WEBSITE: WWW.HIGHENDCARS.PH Like us on Facebook: www.facebook.com/highendcars Follow on Twitter: https://twitter.com/#!/highendcars133 Follow on Instagram: https://instagram.com/highendcars Watch on YouTube: http://www.youtube.com/highendcars133

The 2015 Land Rover Range Rover with an Automatic transmission is for sale in Manila. This vehicle runs on Diesel engine and is priced at 6700000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",HighendCars.ph - Metro Manila,Dealer,Diesel,Manila,43542,LandRoverRangeRover,7030000,136
CAR016193,2015 Lexus IS 350 3.5 AT,2000000,Lexus,IS,2015,Yes,Automatic,White,19980.0,Saloon / Sedan,350 3.5,"The 2015 Lexus IS 350 with Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 2000000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Moises Go,Dealer,Gasoline,Philippines,43641,LexusIS,2838000,37
CAR016194,2004 Honda CR-V 2.0 4x4 AT,338000,Honda,CR-V,2004,Yes,Automatic,Black,182213.0,SUV,2.0 4x4,"The 2004 Honda CR-V with an Automatic transmission is for sale in Rizal. This vehicle runs on Gasoline engine and is priced at 338000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",JFM Cars,Dealer,Gasoline,Antipolo,43378,HondaCR-V,1668000,448
CAR016195,2015 Lexus IS 350 3.5 AT,2100000,Lexus,IS,2015,Yes,Automatic,,10833.0,Saloon / Sedan,350 3.5,"Lexus IS350 2015

The 2015 Lexus IS 350 with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 2100000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Roel Bebero,Individual,Gasoline,Philippines,43663,LexusIS,2838000,15
CAR016196,2015 Lexus IS 350 3.5 F SPORT AT,1948000,Lexus,IS,2015,Yes,Automatic,White,14000.0,Saloon / Sedan,350 3.5 F SPORT,"2015 Lexus IS350 F SPORT Php. 1.948M neg. (trade in ok!) -14Tkms -Ending Plate #4 -White -Automatic transmission with +/- manual sports mode -Fullest options, all power, push start, sunroof, power seats w/ memory -DVD, CD, USB, iPhone AUX, Navigation -Reverse Cam -Complete owner's manual/booklets -Spare key -Original 18â€Mags with Dunlop Tires -Cash, Financing or Trade in -30% DP,up to 4Yrs to pay We can help you get a bank approval in 24 hrs. Call or Text  We are open: Monday - Saturday 9:00am - 6:00pm Sunday by appointment Our showroom address is: #30 Road 1 Brgy. Bagong Pag-asa, Quezon City, 1105 For Google maps: https://goo.gl/maps/Tq8i6SeSXMA2 For Waze: Search Autolux Manila #AutoluxManila #Qualitycar #Easytodeal

The 2015 Lexus IS 350 F SPORT with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 1948000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Autolux,Dealer,Gasoline,Quezon,43579,LexusIS,2838000,99
CAR016197,2015 Lexus LX 570 5.7 BULLETPROOF 4x4 AT,7800000,Lexus,LX,2015,Yes,Automatic,Black,30000.0,SUV,570 5.7 BULLETPROOF 4x4,"Lexus LX570 Bulletproof 2015 Level-6 Dubai 5.7Liters V8 Gas 4x4 Automatic Transmission Top of the Line 1st Own, Color Black 30TKM Only, All Original Top Condition with ABS, Curtain Airbags Touchscreen Head Unit+MMi Command System Parking Sensors+Camera Leather Interior, Power Seats Armored+Gun-port Smart Key, Push Start Zenon Lights, DRL Very Fresh In and Out Accept 30%DP up to 3yrs to pay through Bank Financing Trade-in OK P7.8M Negotiable

The 2015 Lexus LX 570 BULLETPROOF with an Automatic transmission is for sale in Quezon City. This vehicle runs on Gasoline engine and is priced at 7800000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Quality Cars,Dealer,Gasoline,Quezon,43516,LexusLX,8548000,162
CAR016198,2015 Lexus NX 200 2.0 F SPORT 4x2 AT,2395000,Lexus,NX,2015,Yes,Automatic,Silver / Grey,13000.0,SUV,200 2.0 F SPORT 4x2,"2015 Lexus NX200t F Sport 13TKMS Automatic Transmission Leather Seats Gasoline Engine P 2,395,000 Available for financing (Message us for computation) Open for trade-ins (Cars and/or watches) Negotiable

The 2015 Lexus NX 200 F SPORT with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 2395000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",E.M.C Prado Auto Inc. - Lorenzo Hernando,Dealer,Gasoline,Quezon,43638,LexusNX,3128000,40
CAR016199,2015 Maserati Ghibli 3.0 AT,4795000,Maserati,Ghibli,2015,Yes,Automatic,Blue,9000.0,Saloon / Sedan,3,"2015 Maserati Ghibli Q4 9TKMS Automatic Transmission Gasoline Engine P 4,795,000 Available for financing (Message us for computation) Open for trade-ins (Cars and/or watches) Negotiable

The 2015 Maserati Ghibli with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 4795000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",E.M.C Prado Auto Inc. - Lorenzo Hernando,Dealer,Gasoline,Quezon,43638,MaseratiGhibli,5090000,40
CAR016200,2015 Mazda 2 1.3 MT,340000,Mazda,2,2015,Yes,Manual,Red,13931.0,Hatchback / Wagon,15 Mazda 2 1.3,"The 2015 Mazda 2 with an Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 340000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so",Irvin Cabal,Individual,Gasoline,Philippines,43576,Mazda2,850000,102
CAR016201,2015 Mazda 3 1.5 AT,618000,Mazda,3,2015,Yes,Automatic,Silver / Grey,25000.0,Saloon / Sedan,1.5,"2015 Mazda 3 Skyactiv 1.5L Automatic Gas Please look for Miss Jun Nannichi Tag Price: P656,000 Discounted price: P618,000.00 P185,000 - 30% dp P23,463 - 2 years P16,856 - 3 years P13,725 - 4 years *chattel and insurance not yet included* 25K mileage Ending 2 Color silver Skyactiv Technology Well maintained Push Start System Monitor Head Unit Auto Climate Aircon system Bluetooth equipped Navi Ready Back up Sensor Steering Wheel controls Black Interior All stock All power All original 100% not flooded 100% no history of collision Complete set of tools, jack & spare tire PNP Verified LTO Verified Follow us on facebook: www.facebook.com/allcarsmnl

The 2015 Mazda 3 with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 618000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",U-Cars Manila,Dealer,Gasoline,Manila,43662,Mazda3,1090000,16
CAR016202,2015 Mazda 6 2.5 AT,1073000,Mazda,6,2015,Yes,Automatic,Silver / Grey,31000.0,Saloon / Sedan,2.5,"The 2015 Mazda 6 with Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 1073000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",BDO Asset Management Group,Dealer,Gasoline,Makati,43776,Mazda6,2250000,21
CAR016203,2015 Mazda BT-50 2.2 4x2 MT,788000,Mazda,BT-50,2015,Yes,Manual,Red,,Pickup / Truck,2.2 4x2,"The 2015 Mazda BT-50 with a Manual transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 788000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Auto Royale - Lito Nalus,Dealer,Diesel,Quezon,43621,MazdaBT-50,1350000,87
CAR016204,2015 Mazda BT-50 2.2 4x2 MT,788000,Mazda,BT-50,2015,Yes,Manual,Red,10000.0,Pickup / Truck,2.2 4x2,"Location 1243 EDSA Balintawak QC southbound across Landers/ HomeDepot Look for Richard Cayetano to assist you.

The 2015 Mazda BT-50 with an Manual transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 788000.",Auto Royale - Lito Nalus,Dealer,Diesel,Quezon,43489,MazdaBT-50,1350000,189
CAR016205,2004 Hyundai Starex 2.5 GOLD AT,388000,Hyundai,Starex,2004,Yes,Automatic,White,10.0,Van / Minivan / Minibus,2.5 GOLD,"The 2004 Hyundai Starex GOLD with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 388000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Citycar Marikina Inc.,Dealer,Diesel,Marikina,43743,HyundaiStarex,2225000,83
CAR016206,2015 Mazda BT-50 3.2 4x4 AT,928000,Mazda,BT-50,2015,Yes,Automatic,White,28000.0,Pickup / Truck,3.2 4x4,"Mazda BT-50
3.2L
1st Owned
Top of the Line
4X4
Limited
A/T
Sportronic
Intelligent Select
Low Mileage
Casa Serviced
New Tires
New 18"" VOLK RAYS Magwheels
Dual SRS Airbags
ALL OPTION
Cruise Control
Climate Control Aircon
Foglamps
Integrated AUDIO VIDEO system
USB / Ipod / Aux port
Orig OEM Head unit upgrade
Bluetooth
GPS ready
Carry Boy Roller Lid
BedCover
Reverse Sensor
Rain Visor
Genuine Leather Seats
ABS
Electronic Stability Control
High Wading
All Terrain
Cartag / Showroom Price P968,000
Promo /Discounted Price P928,000
Brand New Price PHP 1,550,000
choice between size 20"" / 18"" imported Magwheels with New Tires
BEST BUY
with PNP CLEARANCE
and BANK FINANCING ASSISTANCE


The 2015 Mazda BT-50 with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 928000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Red Central Auto Exchange / Kotse Network ...,Dealer,Diesel,Quezon,43643,MazdaBT-50,1550000,35
CAR016207,2015 Mazda BT-50 3.2 4x4 AT,888000,Mazda,BT-50,2015,Yes,Automatic,White,28000.0,Pickup / Truck,3.2 4x4,"Mazda BT-50
3.2L
1st Owned
Top of the Line
4X4
Limited
A/T
Sportronic
Intelligent Select
Low Mileage
Casa Serviced
New Tires
New 18"" VOLK RAYS Magwheels
Dual SRS Airbags
ALL OPTION
Cruise Control
Climate Control Aircon
Foglamps
Integrated AUDIO VIDEO system
USB / Ipod / Aux port
Orig OEM Head unit upgrade
Bluetooth
GPS ready
Carry Boy Roller Lid
BedCover
Reverse Sensor
Rain Visor
Genuine Leather Seats
ABS
Electronic Stability Control
High Wading
All Terrain
Cartag / Showroom Price P948,000
Promo /Discounted Price P888,000
Brand New Price PHP 1,550,000
choice between size 20"" / 18"" imported
Magwheels with New Tires
BEST BUY with PNP CLEARANCE and BANK FINANCING ASSISTANCE

The 2015 Mazda BT-50 with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 888000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Red Central Auto Exchange / Kotse Network ...,Dealer,Diesel,Quezon,43776,MazdaBT-50,1550000,21
